0.000000	2.752182	-104923.476563
0.000000	2.755832	Bad
0.000000	2.759482	-101507.421875
0.000000	2.763132	-108980.687500
0.000000	2.766782	-125647.078125
0.000000	2.770432	-126042.125000
0.000000	2.774082	-125128.835938
0.000000	2.777733	-124126.734375
0.000000	2.781383	-129484.546875
0.000000	2.785033	-127579.484375
0.000000	2.788683	-118056.750000
0.000000	2.792333	-128042.476563
0.000000	2.795983	-127865.429688
0.000000	2.799633	-128453.781250
0.000000	2.803283	-128720.609375
0.000000	2.806933	-130627.484375
0.000000	2.810584	-126176.898438
0.000000	2.814234	-121832.484375
0.000000	2.817884	-128615.554688
0.000000	2.821534	-116889.117188
0.000000	2.825184	-129949.562500
0.000000	2.828834	-127626.851563
0.000000	2.832484	-124012.195313
0.000000	2.836134	-123979.757813
0.000000	2.839784	-124540.687500
0.000000	2.843435	-126271.843750
0.000000	2.847085	-128992.328125
0.000000	2.850735	-126927.648438
0.000000	2.854385	-119674.265625
0.000000	2.858035	-92761.671875
0.000000	2.861685	-132736.671875
0.000000	2.865335	-93690.101563
0.000000	2.868985	-126134.070313
0.000000	2.872635	-108968.484375
0.000000	2.876286	Bad
0.000000	2.879936	-117819.085938
0.000000	2.883586	-106053.304688
0.000000	2.887236	-130973.007813
0.000000	2.890886	-123452.445313
0.000000	2.894536	-122591.820313
0.000000	2.898186	-119480.054688
0.000000	2.901836	-126200.062500
0.000000	2.905486	-118325.609375
0.000000	2.909137	-103186.671875
0.000000	2.912787	-131053.093750
0.000000	2.916437	-129446.320313
0.000000	2.920087	-120655.367188
0.000000	2.923737	-123626.070313
0.000000	2.927387	-113669.015625
0.000000	2.931037	-123244.000000
0.000000	2.934687	-116786.156250
0.000000	2.938337	Bad
0.000000	2.941988	Bad
0.000000	2.945638	-134880.375000
0.000000	2.949288	-115711.578125
0.000000	2.952938	-123835.703125
0.000000	2.956588	Bad
0.000000	2.960238	Bad
0.000000	2.963888	-124435.632813
0.000000	2.967538	-131005.023438
0.000000	2.971188	-133557.734375
0.000000	2.974838	-108176.851563
0.000000	2.978489	-121309.984375
0.000000	2.982139	Bad
0.000000	2.985789	Bad
0.000000	2.989439	-113123.218750
0.000000	2.993089	-116411.546875
0.000000	2.996739	-119469.523438
0.003650	0.000000	-59135.074219
0.003650	0.003650	-52446.742188
0.003650	0.007300	-45888.578125
0.003650	0.010950	-68161.046875
0.003650	0.014600	-74228.453125
0.003650	0.018251	-49911.191406
0.003650	0.021901	-34512.406250
0.003650	0.025551	-61628.558594
0.003650	0.029201	-69677.343750
0.003650	0.032851	-66976.109375
0.003650	0.036501	-54623.796875
0.003650	0.040151	-66350.367188
0.003650	0.043801	-66838.062500
0.003650	0.047451	-58070.335938
0.003650	0.051102	-74009.898438
0.003650	0.054752	-45336.640625
0.003650	0.058402	Bad
0.003650	0.062052	-22579.550781
